sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
1000906,11.58,0.00,0015-07-04 18:54:47,0015-07-04 22:54:47,18,22,3.77,Thu,ios,564032,369001,493904,0,1,0,0,0,0,0,0,0
1000907,23.68,0.00,0015-05-08 09:53:44,0015-05-08 00:53:44,09,00,38.29,Wed,ios,355517,955429,493904,0,3,0,0,1,0,0,0,0
1000908,4.05,0.00,0015-07-19 14:12:26,0015-07-19 16:12:26,14,16,1.87,Mon,ios,374194,431796,461655,0,3,1,0,0,0,0,0,0
1000909,23.68,0.00,0015-09-08 12:20:34,0015-09-08 15:20:34,12,15,2.43,Sat,ios,664422,729642,517854,1,3,0,0,0,0,0,1,0
1000910,8.86,0.00,0015-09-18 16:20:06,0015-09-18 20:20:06,16,20,3.74,Tue,ios,334843,932939,868085,1,4,0,0,0,0,0,0,0
1000911,0.73,0.00,0015-03-14 13:04:10,0015-03-14 14:04:10,13,14,0.37,Fri,ios,166874,638536,868085,0,2,0,0,0,0,1,0,0
1000912,6.08,0.00,0015-08-24 19:01:45,0015-08-24 23:01:45,19,23,3.09,Tue,android,424875,371335,461655,1,2,0,0,0,0,0,0,0
1000913,7.51,0.00,0015-06-14 18:09:49,0015-06-14 21:09:49,18,21,2.92,Thu,android,475756,405157,976902,1,2,0,0,0,0,0,0,0
1000914,5.01,0.00,0015-03-06 12:46:12,0015-03-06 15:46:12,12,15,2.12,Thu,android,619018,955429,493904,0,2,0,0,0,0,0,0,0
1000915,6.68,0.00,0015-04-22 16:24:51,0015-04-22 19:24:51,16,19,2.56,Wed,ios,841618,369001,493904,1,3,0,0,1,0,0,0,0
1000916,2.28,0.00,0015-04-12 11:41:40,0015-04-12 13:41:40,11,13,1.13,Wed,android,684191,672450,202527,1,3,0,0,1,0,0,0,0
1000917,6.57,0.00,0015-05-01 14:20:24,0015-05-01 17:20:24,14,17,2.30,Wed,ios,767399,369001,493904,0,3,0,0,1,0,0,0,0
1000918,9.33,0.00,0015-05-05 17:38:23,0015-05-05 21:38:23,17,21,3.02,Tue,ios,958778,955429,493904,1,3,0,0,0,0,0,0,0
1000919,3.90,0.00,0015-09-04 17:51:59,0015-09-04 20:51:59,17,20,2.31,Thu,android,621824,489543,868085,1,1,0,0,0,0,0,0,0
1000920,5.03,0.00,0015-08-22 13:35:53,0015-08-22 16:35:53,13,16,2.51,Tue,ios,351082,207262,928191,0,3,0,0,0,0,0,0,0
1000921,10.98,0.00,0015-09-16 09:51:53,0015-09-16 14:51:53,09,14,4.17,Fri,android,436124,489543,868085,0,2,0,0,0,0,1,0,0
1000922,4.68,0.00,0015-08-21 17:12:18,0015-08-21 20:12:18,17,20,2.34,Fri,ios,186391,728918,928191,1,3,0,0,0,0,1,0,0
1000923,5.77,0.00,0015-06-16 12:50:49,0015-06-16 15:50:49,12,15,2.24,Fri,ios,716006,955429,493904,0,3,0,0,0,0,1,0,0
1000924,4.52,0.00,0015-05-01 09:03:19,0015-05-01 12:03:19,09,12,2.50,Fri,ios,633069,129465,461655,1,3,0,0,0,0,1,0,0
1000925,10.68,0.00,0015-06-04 18:29:11,0015-06-04 23:29:11,18,23,4.04,Tue,android,116350,955429,493904,1,2,0,0,0,0,0,0,0
1000926,7.47,0.00,0015-09-08 11:42:52,0015-09-08 16:42:52,11,16,4.23,Wed,ios,521484,228137,503205,1,1,0,0,1,0,0,0,0
1000927,10.74,0.00,0015-05-14 18:43:36,0015-05-14 22:43:36,18,22,3.43,Tue,ios,529080,932939,868085,0,1,0,0,0,0,0,0,0
1000928,0.30,0.00,0015-07-27 18:49:31,0015-07-27 21:49:31,18,21,2.13,Fri,android,822992,507660,202527,1,3,0,0,0,0,1,0,0
1000929,4.76,0.91,0015-04-06 13:34:20,0015-04-06 15:34:20,13,15,1.75,Thu,ios,997065,250527,976902,1,3,0,0,0,0,0,0,0
1000930,3.31,0.33,0015-04-03 18:35:54,0015-04-03 21:35:54,18,21,2.80,Tue,android,293439,228137,503205,1,1,0,0,0,0,0,0,0
1000931,1.74,0.62,0015-03-24 12:09:28,0015-03-24 16:09:28,12,16,3.09,Thu,android,696431,955429,493904,1,3,0,0,0,0,0,0,0
1000932,6.08,0.00,0015-09-15 11:12:57,0015-09-15 15:12:57,11,15,3.23,Tue,android,303779,369001,493904,1,3,0,0,0,0,0,0,0
1000933,3.71,0.12,0015-02-20 17:33:18,0015-02-20 20:33:18,17,20,2.97,Thu,ios,748634,728918,928191,0,3,0,0,0,0,0,0,0
1000934,5.65,0.00,0015-06-22 18:14:00,0015-06-22 21:14:00,18,21,2.49,Thu,ios,758806,474204,481066,1,3,0,0,0,0,0,0,0
1000935,5.35,0.00,0015-02-19 13:41:24,0015-02-19 16:41:24,13,16,2.23,Fri,ios,461912,129465,461655,0,2,0,0,0,0,1,0,0
1000936,6.03,0.54,0015-07-12 13:14:09,0015-07-12 16:14:09,13,16,2.24,Thu,android,552708,474204,481066,0,2,0,0,0,0,0,0,0
1000937,6.97,0.65,0015-07-08 14:25:08,0015-07-08 18:25:08,14,18,3.86,Tue,ios,507311,803398,144857,1,3,0,0,0,0,0,0,0
1000938,2.76,0.00,0015-08-08 14:13:45,0015-08-08 16:13:45,14,16,1.91,Wed,ios,674835,405157,976902,0,1,0,0,1,0,0,0,0
1000939,5.55,0.00,0015-06-16 12:06:34,0015-06-16 16:06:34,12,16,3.25,Thu,ios,327727,355208,976902,1,3,0,0,0,0,0,0,0
1000940,4.52,0.00,0015-08-15 12:01:44,0015-08-15 14:01:44,12,14,1.98,Mon,ios,772386,129465,461655,1,2,1,0,0,0,0,0,0
1000941,7.50,0.00,0015-05-28 13:47:08,0015-05-28 17:47:08,13,17,3.59,Thu,ios,137016,280221,976902,0,2,0,0,0,0,0,0,0
1000942,4.34,0.00,0015-04-02 17:21:54,0015-04-02 19:21:54,17,19,1.22,Thu,ios,169230,711566,928191,1,3,0,0,0,0,0,0,0
1000943,6.56,0.00,0015-08-23 13:11:18,0015-08-23 16:11:18,13,16,2.29,Mon,ios,748322,955429,493904,1,3,1,0,0,0,0,0,0
1000944,23.68,0.00,0015-08-28 11:57:15,0015-08-28 19:57:15,11,19,31.06,Fri,ios,499454,445920,125372,1,3,0,0,0,0,1,0,0
1000945,4.27,7.50,0015-09-12 20:59:28,0015-09-12 00:59:28,20,00,3.06,Fri,ios,189139,875343,747048,0,1,0,0,0,0,1,0,0
1000946,9.35,0.77,0015-04-05 12:07:59,0015-04-05 16:07:59,12,16,3.69,Tue,ios,732094,929628,751082,0,3,0,0,0,0,0,0,0
1000947,3.17,0.00,0015-08-12 20:54:16,0015-08-12 22:54:16,20,22,1.91,Fri,ios,154537,902592,566549,0,1,0,0,0,0,1,0,0
1000948,8.20,0.00,0015-06-09 12:47:48,0015-06-09 16:47:48,12,16,3.27,Thu,android,111196,944575,928191,0,1,0,0,0,0,0,0,0
1000949,4.05,0.00,0015-07-02 12:44:43,0015-07-02 15:44:43,12,15,2.19,Tue,ios,841637,861532,454147,1,3,0,0,0,0,0,0,0
1000950,6.80,0.00,0015-08-09 13:05:58,0015-08-09 16:05:58,13,16,2.68,Mon,ios,124125,632920,461655,0,1,1,0,0,0,0,0,0
1000951,2.03,0.00,0015-04-05 12:36:51,0015-04-05 15:36:51,12,15,2.08,Mon,ios,747454,517464,144857,1,3,1,0,0,0,0,0,0
1000952,1.58,0.00,0015-10-11 16:50:42,0015-10-11 18:50:42,16,18,1.36,Thu,android,196158,549414,461655,0,3,0,0,0,0,0,0,0
1000953,5.11,0.00,0015-07-23 11:05:24,0015-07-23 14:05:24,11,14,2.34,Tue,android,295103,236840,620906,1,2,0,0,0,0,0,0,0
1000954,2.64,0.00,0015-08-17 13:00:05,0015-08-17 15:00:05,13,15,1.81,Thu,ios,837010,404112,399399,0,2,0,0,0,0,0,0,0
1000955,7.27,0.00,0015-09-13 11:40:53,0015-09-13 15:40:53,11,15,3.08,Wed,android,871168,728918,928191,1,2,0,0,1,0,0,0,0
1000956,1.69,0.00,0015-09-06 11:04:03,0015-09-06 12:04:03,11,12,0.94,Tue,ios,901566,758780,399399,0,3,0,0,0,0,0,0,0
1000957,6.27,0.00,0015-10-25 12:58:58,0015-10-25 15:58:58,12,15,2.44,Fri,android,572684,878706,461655,1,1,0,0,0,0,1,0,0
1000958,2.78,0.00,0015-06-18 13:47:12,0015-06-18 16:47:12,13,16,2.05,Mon,ios,934930,672450,202527,0,3,1,0,0,0,0,0,0
1000959,9.57,0.00,0015-07-05 13:47:48,0015-07-05 16:47:48,13,16,2.50,Mon,ios,256640,987396,978130,1,1,1,0,0,0,0,0,0
1000960,2.39,0.00,0015-09-19 11:11:13,0015-09-19 13:11:13,11,13,1.27,Tue,android,418266,369001,493904,0,3,0,0,0,0,0,0,0
1000961,6.00,0.20,0015-06-16 15:27:27,0015-06-16 20:27:27,15,20,4.58,Mon,ios,599856,369001,493904,0,3,1,0,0,0,0,0,0
1000962,5.68,0.00,0015-07-16 11:00:19,0015-07-16 15:00:19,11,15,3.19,Tue,ios,655364,405157,976902,1,2,0,0,0,0,0,0,0
1000963,5.16,0.00,0015-09-16 12:04:01,0015-09-16 15:04:01,12,15,2.67,Thu,android,427718,228137,503205,0,1,0,0,0,0,0,0,0
1000964,2.28,0.00,0015-07-26 12:21:44,0015-07-26 14:21:44,12,14,1.93,Mon,ios,721632,914305,648339,0,3,1,0,0,0,0,0,0
1000965,3.50,0.00,0015-05-11 18:32:56,0015-05-11 20:32:56,18,20,1.28,Mon,android,863181,902592,566549,1,2,1,0,0,0,0,0,0
1000966,7.50,0.00,0015-09-05 11:23:54,0015-09-05 15:23:54,11,15,3.64,Fri,android,689171,664306,868085,1,2,0,0,0,0,1,0,0
1000967,5.34,0.78,0015-06-18 15:12:52,0015-06-18 19:12:52,15,19,3.75,Wed,android,648931,369001,493904,0,1,0,0,1,0,0,0,0
1000968,3.36,0.00,0015-09-01 17:19:16,0015-09-01 19:19:16,17,19,1.98,Wed,ios,913482,728918,928191,0,3,0,0,1,0,0,0,0
1000969,9.02,0.00,0015-08-25 15:20:06,0015-08-25 20:20:06,15,20,4.47,Tue,ios,438484,250527,976902,0,2,0,0,0,0,0,0,0
1000970,0.86,0.00,0015-09-11 12:53:46,0015-09-11 15:53:46,12,15,2.48,Tue,android,897475,955429,493904,1,2,0,0,0,0,0,0,0
1000971,7.24,0.37,0015-08-02 18:46:45,0015-08-02 22:46:45,18,22,3.44,Wed,android,196321,955429,493904,0,2,0,0,1,0,0,0,0
1000972,1.81,0.00,0015-06-16 17:25:34,0015-06-16 18:25:34,17,18,0.93,Mon,ios,317322,414088,566549,1,3,1,0,0,0,0,0,0
1000973,0.99,0.00,0015-09-21 11:43:35,0015-09-21 12:43:35,11,12,0.40,Tue,ios,260044,369001,493904,0,2,0,0,0,0,0,0,0
1000974,7.56,0.00,0015-06-13 16:01:32,0015-06-13 20:01:32,16,20,3.60,Tue,ios,718312,414088,566549,1,3,0,0,0,0,0,0,0
1000975,7.23,0.00,0015-07-12 10:32:57,0015-07-12 14:32:57,10,14,3.82,Wed,android,378550,355208,976902,1,2,0,0,1,0,0,0,0
1000976,7.65,0.00,0015-05-11 15:12:20,0015-05-11 20:12:20,15,20,4.06,Fri,ios,804481,219054,814002,1,1,0,0,0,0,1,0,0
1000977,5.47,0.00,0015-05-24 17:59:55,0015-05-24 19:59:55,17,19,1.98,Fri,android,722076,951880,144857,0,3,0,0,0,0,1,0,0
1000978,4.90,0.00,0015-03-27 14:16:13,0015-03-27 17:16:13,14,17,2.84,Wed,android,854914,207262,928191,1,3,0,0,1,0,0,0,0
1000979,8.80,0.00,0015-10-16 11:30:35,0015-10-16 15:30:35,11,15,3.09,Wed,ios,100283,369001,493904,0,3,0,0,1,0,0,0,0
1000980,23.68,0.00,0015-09-10 18:28:24,0015-09-10 22:28:24,18,22,3.49,Thu,ios,877882,932939,868085,0,1,0,0,0,0,0,0,0
1000981,7.66,0.00,0015-07-04 17:19:09,0015-07-04 20:19:09,17,20,2.16,Tue,ios,880413,955429,493904,0,1,0,0,0,0,0,0,0
1000982,6.29,0.00,0015-09-04 11:05:46,0015-09-04 14:05:46,11,14,2.08,Thu,ios,603028,878706,461655,1,2,0,0,0,0,0,0,0
1000983,7.36,0.98,0015-05-02 12:31:27,0015-05-02 16:31:27,12,16,3.82,Thu,android,394464,369001,493904,0,2,0,0,0,0,0,0,0
1000984,9.70,0.30,0015-05-28 16:12:15,0015-05-28 20:12:15,16,20,3.36,Thu,ios,837093,582873,461655,1,4,0,0,0,0,0,0,0
1000985,8.42,0.00,0015-09-20 12:23:29,0015-09-20 16:23:29,12,16,3.79,Wed,ios,436290,575971,948590,0,4,0,0,1,0,0,0,0
1000986,4.14,0.72,0015-05-12 13:49:18,0015-05-12 15:49:18,13,15,1.63,Wed,ios,365499,349635,503205,0,3,0,0,1,0,0,0,0
1000987,7.21,7.50,0015-06-28 17:43:10,0015-06-28 22:43:10,17,22,4.03,Wed,android,880973,207262,928191,1,2,0,0,1,0,0,0,0
1000988,11.61,1.39,0015-04-23 11:25:05,0015-04-23 15:25:05,11,15,3.80,Mon,ios,677187,653450,503205,0,3,1,0,0,0,0,0,0
1000989,7.10,0.79,0015-05-04 12:20:46,0015-05-04 16:20:46,12,16,3.84,Tue,ios,527817,228137,503205,0,3,0,0,0,0,0,0,0
1000990,0.02,0.00,0015-05-23 11:57:48,0015-05-23 13:57:48,11,13,1.89,Sat,ios,175714,474204,481066,0,3,0,0,0,0,0,1,0
1000991,0.42,0.00,0015-09-21 11:06:52,0015-09-21 13:06:52,11,13,1.91,Wed,android,170277,236379,928191,1,2,0,0,1,0,0,0,0
1000992,4.43,0.00,0015-07-23 12:38:19,0015-07-23 15:38:19,12,15,2.39,Mon,ios,722158,280415,399399,1,2,1,0,0,0,0,0,0
1000993,10.18,0.00,0015-03-23 09:30:55,0015-03-23 13:30:55,09,13,3.71,Fri,ios,818115,801274,976902,1,1,0,0,0,0,1,0,0
1000994,1.96,0.00,0015-03-16 18:16:34,0015-03-16 20:16:34,18,20,1.24,Tue,ios,453771,369001,493904,1,3,0,0,0,0,0,0,0
1000995,3.25,0.00,0015-03-28 17:28:13,0015-03-28 21:28:13,17,21,3.14,Sat,ios,630888,874950,814002,1,3,0,0,0,0,0,1,0
1000996,1.83,0.00,0015-07-18 12:41:46,0015-07-18 13:41:46,12,13,0.79,Fri,ios,270651,431796,461655,1,3,0,0,0,0,1,0,0
1000997,0.22,0.00,0015-07-03 19:12:30,0015-07-03 22:12:30,19,22,2.77,Thu,ios,146005,431796,461655,1,2,0,0,0,0,0,0,0
1000998,11.12,0.00,0015-09-23 13:28:51,0015-09-23 17:28:51,13,17,3.40,Wed,android,690107,517464,144857,1,1,0,0,1,0,0,0,0
1000999,5.69,0.00,0015-09-23 16:23:40,0015-09-23 19:23:40,16,19,2.94,Fri,ios,191480,562656,481066,1,3,0,0,0,0,1,0,0
1001000,3.93,0.00,0015-06-05 18:07:01,0015-06-05 20:07:01,18,20,1.72,Mon,ios,375782,616125,700367,1,3,1,0,0,0,0,0,0
1001001,1.96,0.00,0015-08-02 10:14:12,0015-08-02 12:14:12,10,12,1.63,Mon,android,218229,369001,493904,1,2,1,0,0,0,0,0,0
1001002,11.24,0.00,0015-07-11 17:58:15,0015-07-11 21:58:15,17,21,3.93,Wed,ios,506698,902592,566549,1,3,0,0,1,0,0,0,0
1001003,3.24,0.00,0015-09-28 16:32:09,0015-09-28 20:32:09,16,20,3.93,Thu,ios,890011,875343,747048,1,3,0,0,0,0,0,0,0
1001004,11.14,0.00,0015-09-25 12:27:02,0015-09-25 16:27:02,12,16,3.96,Thu,ios,735894,200695,202527,0,3,0,0,0,0,0,0,0
1001005,8.90,0.00,0015-09-17 19:56:26,0015-09-17 23:56:26,19,23,3.23,Wed,ios,553762,250527,976902,0,2,0,0,1,0,0,0,0
1001006,4.65,0.00,0015-08-25 17:41:02,0015-08-25 20:41:02,17,20,2.46,Fri,ios,661293,280415,399399,0,3,0,0,0,0,1,0,0
1001007,8.74,1.27,0015-09-25 13:55:53,0015-09-25 17:55:53,13,17,3.36,Mon,ios,195407,653450,503205,0,3,1,0,0,0,0,0,0
1001008,3.68,0.00,0015-07-21 09:17:59,0015-07-21 12:17:59,09,12,2.19,Sat,android,693509,431796,461655,1,1,0,0,0,0,0,1,0
1001009,6.54,0.00,0015-05-09 16:16:38,0015-05-09 19:16:38,16,19,2.61,Mon,ios,409345,474204,481066,1,2,1,0,0,0,0,0,0
1001010,4.80,0.00,0015-08-15 11:37:33,0015-08-15 13:37:33,11,13,1.79,Thu,ios,970726,955429,493904,1,2,0,0,0,0,0,0,0
1001011,6.63,0.00,0015-09-23 12:17:59,0015-09-23 16:17:59,12,16,3.01,Mon,ios,952612,878706,461655,1,1,1,0,0,0,0,0,0
1001012,23.68,0.00,0015-03-16 11:29:59,0015-03-16 09:29:59,11,09,45.98,Wed,ios,548483,955429,493904,0,3,0,0,1,0,0,0,0
1001013,6.99,0.00,0015-04-05 12:11:07,0015-04-05 15:11:07,12,15,2.44,Fri,ios,381452,250527,976902,1,4,0,0,0,0,1,0,0
1001014,0.30,0.00,0015-09-22 09:36:03,0015-09-22 10:36:03,09,10,0.17,Tue,android,748347,219054,814002,0,3,0,0,0,0,0,0,0
1001015,3.53,0.00,0015-09-01 11:35:37,0015-09-01 14:35:37,11,14,2.33,Thu,ios,268187,955429,493904,1,2,0,0,0,0,0,0,0
1001016,4.01,0.00,0015-10-04 13:15:54,0015-10-04 16:15:54,13,16,2.56,Thu,ios,103322,280415,399399,1,3,0,0,0,0,0,0,0
1001017,7.44,0.00,0015-08-07 12:14:06,0015-08-07 16:14:06,12,16,3.88,Wed,android,887159,792421,202527,1,1,0,0,1,0,0,0,0
1001018,0.68,0.00,0015-06-26 13:56:33,0015-06-26 16:56:33,13,16,2.39,Fri,ios,251535,219054,814002,0,3,0,0,0,0,1,0,0
1001019,3.98,0.00,0015-08-07 17:13:20,0015-08-07 20:13:20,17,20,2.42,Thu,ios,125455,987396,978130,0,1,0,0,0,0,0,0,0
1001020,4.47,0.00,0015-08-01 16:24:36,0015-08-01 19:24:36,16,19,2.40,Fri,ios,367309,871619,125372,1,3,0,0,0,0,1,0,0
1001021,7.62,0.00,0015-09-08 11:54:37,0015-09-08 15:54:37,11,15,3.23,Wed,ios,897662,914907,648339,1,3,0,0,1,0,0,0,0
1001022,8.89,0.00,0015-05-09 14:05:33,0015-05-09 19:05:33,14,19,4.41,Thu,ios,340216,250527,976902,1,1,0,0,0,0,0,0,0
1001023,23.68,1.40,0015-03-19 15:41:50,0015-03-19 19:41:50,15,19,3.66,Tue,ios,347721,500856,976902,1,1,0,0,0,0,0,0,0
1001024,2.14,0.00,0015-08-09 17:52:50,0015-08-09 19:52:50,17,19,1.83,Mon,ios,295881,575971,948590,1,3,1,0,0,0,0,0,0
1001025,7.64,0.00,0015-09-01 13:32:32,0015-09-01 18:32:32,13,18,4.05,Tue,ios,738550,891421,144857,0,3,0,0,0,0,0,0,0
1001026,4.09,0.00,0015-06-04 11:45:15,0015-06-04 13:45:15,11,13,1.72,Fri,ios,654584,474204,481066,0,3,0,0,0,0,1,0,0
1001027,8.21,0.00,0015-07-17 12:29:41,0015-07-17 17:29:41,12,17,4.54,Thu,ios,648898,549414,461655,0,2,0,0,0,0,0,0,0
1001028,4.39,0.39,0015-09-03 09:38:23,0015-09-03 13:38:23,09,13,3.86,Tue,android,886758,369001,493904,1,3,0,0,0,0,0,0,0
1001029,4.49,0.00,0015-08-26 17:48:47,0015-08-26 19:48:47,17,19,1.58,Fri,android,365205,782629,517854,1,1,0,0,0,0,1,0,0
1001030,14.21,1.14,0015-07-14 13:03:15,0015-07-14 18:03:15,13,18,4.59,Fri,android,785173,638536,868085,0,3,0,0,0,0,1,0,0
1001031,3.19,0.00,0015-06-02 14:59:55,0015-06-02 18:59:55,14,18,3.88,Tue,android,206223,569886,868085,1,3,0,0,0,0,0,0,0
1001032,4.73,0.00,0015-06-17 11:23:01,0015-06-17 14:23:01,11,14,2.67,Thu,ios,940144,207262,928191,1,3,0,0,0,0,0,0,0
1001033,8.06,0.00,0015-07-02 17:42:49,0015-07-02 20:42:49,17,20,2.95,Tue,web,446189,474204,481066,0,2,0,0,0,0,0,0,0
1001034,4.72,0.00,0015-08-07 10:05:39,0015-08-07 13:05:39,10,13,2.50,Fri,android,696948,884707,648339,1,3,0,0,0,0,1,0,0
1001035,0.89,0.00,0015-09-07 14:00:04,0015-09-07 16:00:04,14,16,1.73,Mon,ios,273648,228137,503205,0,1,1,0,0,0,0,0,0
1001036,23.68,0.00,0015-04-20 18:46:23,0015-04-20 22:46:23,18,22,3.89,Fri,ios,446659,792421,202527,0,2,0,0,0,0,1,0,0
1001037,10.49,0.00,0015-05-17 16:43:17,0015-05-17 20:43:17,16,20,3.74,Wed,ios,633552,219054,814002,1,3,0,0,1,0,0,0,0
1001038,1.72,0.00,0015-10-26 15:55:16,0015-10-26 17:55:16,15,17,1.36,Mon,ios,260702,672450,202527,0,3,1,0,0,0,0,0,0
1001039,1.49,0.00,0015-07-19 12:21:19,0015-07-19 14:21:19,12,14,1.13,Thu,ios,159667,369001,493904,1,3,0,0,0,0,0,0,0
1001040,6.35,0.00,0015-05-12 09:07:19,0015-05-12 12:07:19,09,12,2.08,Mon,ios,990712,801274,976902,1,3,1,0,0,0,0,0,0
1001041,1.07,0.00,0015-09-19 15:24:54,0015-09-19 17:24:54,15,17,1.15,Wed,android,196799,414088,566549,0,3,0,0,1,0,0,0,0
1001042,23.68,0.00,0015-08-16 09:11:02,0015-08-16 11:11:02,09,11,1.54,Mon,ios,699782,643012,517854,1,3,1,0,0,0,0,0,0
1001043,0.06,0.00,0015-06-03 21:02:39,0015-06-03 22:02:39,21,22,0.02,Tue,ios,380316,643012,517854,1,3,0,0,0,0,0,0,0
1001044,5.07,0.00,0015-07-03 11:29:38,0015-07-03 15:29:38,11,15,3.90,Thu,ios,397477,569886,868085,1,3,0,0,0,0,0,0,0
1001045,5.95,0.00,0015-08-12 17:32:19,0015-08-12 20:32:19,17,20,2.26,Mon,ios,424351,228137,503205,0,1,1,0,0,0,0,0,0
1001046,1.59,0.00,0015-07-02 09:37:56,0015-07-02 11:37:56,09,11,1.44,Wed,android,821132,369001,493904,1,2,0,0,1,0,0,0,0
1001047,5.97,0.00,0015-07-22 18:42:35,0015-07-22 22:42:35,18,22,3.49,Wed,ios,509777,568071,144857,1,3,0,0,1,0,0,0,0
1001048,23.68,0.00,0015-03-06 11:52:31,0015-03-06 14:52:31,11,14,2.71,Tue,ios,881484,366832,978130,0,2,0,0,0,0,0,0,0
1001049,5.25,0.00,0015-06-23 14:11:00,0015-06-23 18:11:00,14,18,3.96,Fri,android,144066,863084,751082,0,3,0,0,0,0,1,0,0
1001050,0.08,0.00,0015-08-24 18:11:26,0015-08-24 19:11:26,18,19,0.63,Wed,ios,209678,405157,976902,1,3,0,0,1,0,0,0,0
1001051,5.81,0.00,0015-07-22 12:54:47,0015-07-22 16:54:47,12,16,3.53,Mon,ios,306214,801274,976902,1,1,1,0,0,0,0,0,0
1001052,23.68,0.00,0015-09-18 16:18:34,0015-09-18 20:18:34,16,20,51.99,Mon,android,165848,801274,976902,1,1,1,0,0,0,0,0,0
1001053,5.84,0.00,0015-09-08 15:59:20,0015-09-08 19:59:20,15,19,3.84,Mon,ios,800901,572249,144857,0,2,1,0,0,0,0,0,0
1001054,4.98,3.36,0015-06-27 09:28:15,0015-06-27 12:28:15,09,12,2.53,Wed,android,536999,758780,399399,1,4,0,0,1,0,0,0,0
1001055,23.68,0.00,0015-08-25 17:38:42,0015-08-25 18:38:42,17,18,0.82,Mon,ios,346240,250527,976902,0,3,1,0,0,0,0,0,0
1001056,2.76,0.07,0015-08-01 16:43:27,0015-08-01 18:43:27,16,18,1.11,Wed,android,789393,549414,461655,1,3,0,0,1,0,0,0,0
1001057,7.61,0.00,0015-05-12 16:06:48,0015-05-12 21:06:48,16,21,4.41,Wed,ios,227339,369001,493904,0,1,0,0,1,0,0,0,0
1001058,6.41,0.00,0015-05-09 17:11:07,0015-05-09 21:11:07,17,21,3.60,Tue,ios,604618,280221,976902,0,3,0,0,0,0,0,0,0
1001059,4.67,0.00,0015-04-13 12:51:12,0015-04-13 15:51:12,12,15,2.94,Wed,ios,190622,594591,461655,0,2,0,0,1,0,0,0,0
1001060,6.46,0.00,0015-06-07 16:30:59,0015-06-07 20:30:59,16,20,3.58,Tue,ios,637311,445920,125372,0,3,0,0,0,0,0,0,0
1001061,23.68,0.00,0015-05-19 13:47:44,0015-05-19 14:47:44,13,14,0.98,Fri,ios,908283,612116,461655,1,3,0,0,0,0,1,0,0
1001062,23.68,3.87,0015-06-07 09:00:36,0015-06-07 12:00:36,09,12,2.43,Wed,ios,585995,131897,566549,1,1,0,0,1,0,0,0,0
1001063,6.64,0.00,0015-08-05 10:30:31,0015-08-05 13:30:31,10,13,2.96,Mon,android,769075,920264,461655,1,2,1,0,0,0,0,0,0
1001064,23.03,0.00,0015-09-02 17:19:42,0015-09-02 12:19:42,17,12,18.87,Wed,ios,532044,474204,481066,0,3,0,0,1,0,0,0,0
1001065,23.68,0.00,0015-06-14 16:01:01,0015-06-14 05:01:01,16,05,36.26,Sat,ios,992935,200695,202527,1,2,0,0,0,0,0,1,0
1001066,5.73,0.00,0015-10-04 12:11:36,0015-10-04 15:11:36,12,15,2.00,Tue,android,667600,891421,144857,0,4,0,0,0,0,0,0,0
1001067,5.03,1.14,0015-08-18 17:19:58,0015-08-18 20:19:58,17,20,2.96,Tue,android,789855,280415,399399,1,3,0,0,0,0,0,0,0
1001068,5.63,0.00,0015-04-01 19:06:57,0015-04-01 22:06:57,19,22,2.75,Thu,ios,688450,878706,461655,0,2,0,0,0,0,0,0,0
1001069,0.74,0.00,0015-06-23 18:55:06,0015-06-23 22:55:06,18,22,3.19,Wed,ios,815598,955429,493904,1,1,0,0,1,0,0,0,0
1001070,8.10,0.00,0015-01-26 11:46:49,0015-01-26 15:46:49,11,15,3.86,Sat,ios,965101,405157,976902,1,3,0,0,0,0,0,1,0
1001071,9.70,0.00,0015-07-10 18:17:15,0015-07-10 22:17:15,18,22,3.15,Wed,android,220178,237105,948590,1,3,0,0,1,0,0,0,0
1001072,23.68,0.00,0015-05-21 11:37:07,0015-05-21 10:37:07,11,10,22.00,Wed,android,175706,878706,461655,0,3,0,0,1,0,0,0,0
1001073,3.63,0.00,0015-05-21 15:13:45,0015-05-21 17:13:45,15,17,1.39,Tue,ios,779438,366832,978130,0,3,0,0,0,0,0,0,0
1001074,9.86,0.00,0015-06-22 16:17:28,0015-06-22 20:17:28,16,20,3.28,Mon,ios,794475,955429,493904,1,2,1,0,0,0,0,0,0
1001075,10.75,0.00,0015-06-15 04:10:03,0015-06-15 08:10:03,04,08,3.66,Fri,ios,401161,955429,493904,1,3,0,0,0,0,1,0,0
1001076,4.60,0.00,0015-07-17 17:04:37,0015-07-17 20:04:37,17,20,2.69,Wed,android,509568,632920,461655,1,1,0,0,1,0,0,0,0
1001077,7.70,0.00,0015-07-21 17:31:24,0015-07-21 20:31:24,17,20,2.02,Fri,ios,647386,474204,481066,1,2,0,0,0,0,1,0,0
1001078,9.22,0.00,0015-09-13 12:01:04,0015-09-13 16:01:04,12,16,3.00,Tue,android,800917,920264,461655,0,2,0,0,0,0,0,0,0
1001079,0.74,0.00,0015-08-21 18:31:33,0015-08-21 19:31:33,18,19,0.07,Mon,ios,101531,875343,747048,1,4,1,0,0,0,0,0,0
